,"X,Y","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
2211,"(0,0)",-47,-71,-59,-63,-65,-71,-73,-73,-67,-75,-79,-57,-83,-73,-77,-75,-73,-67,-85,-75,-77,-85,-81,-71,-77,-75,-85,-79
2212,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-75,-79,-75,-77,-57,-83,-77,-79,-79,-71,-69,-85,-77,-79,-77,-81,-77,-77,-75,-85,-79
2213,"(0,0)",-45,-67,-59,-63,-65,-71,-73,-79,-67,-75,-77,-57,-83,-75,-81,-79,-73,-71,-85,-75,-79,-77,-83,-65,-75,-79,-85,-79
2214,"(0,0)",-39,-69,-59,-63,-65,-79,-73,-71,-67,-75,-77,-55,-71,-73,-79,-75,-71,-71,-85,-75,-79,-85,-81,-79,-77,-73,-87,-79
2215,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-71,-67,-75,-77,-57,-85,-73,-75,-75,-71,-71,-85,-77,-79,-81,-83,-79,-77,-73,-85,-79
2216,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-73,-67,-75,-79,-57,-85,-75,-79,-77,-71,-67,-85,-77,-79,-79,-83,-79,-77,-75,-85,-79
2217,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-81,-57,-85,-75,-75,-79,-67,-69,-85,-77,-77,-81,-83,-73,-77,-75,-85,-79
2218,"(0,0)",-45,-69,-59,-63,-65,-75,-71,-73,-67,-75,-81,-59,-85,-75,-81,-79,-73,-67,-85,-75,-79,-85,-83,-69,-75,-79,-85,-81
2219,"(0,0)",-45,-67,-59,-65,-65,-79,-73,-79,-67,-75,-79,-59,-85,-75,-79,-79,-73,-69,-85,-75,-79,-85,-81,-69,-75,-79,-87,-81
2220,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-75,-79,-59,-83,-73,-75,-79,-73,-69,-85,-77,-79,-89,-83,-75,-75,-75,-87,-81
2221,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-87,-73,-79,-75,-73,-69,-85,-77,-79,-79,-83,-77,-75,-77,-87,-81
2222,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-71,-67,-75,-75,-57,-83,-75,-79,-71,-73,-89,-83,-75,-77,-85,-81,-77,-75,-75,-87,-81
2223,"(0,0)",-41,-67,-59,-83,-65,-81,-71,-71,-67,-77,-77,-57,-81,-75,-81,-71,-75,-69,-83,-75,-79,-85,-81,-73,-75,-75,-87,-81
2224,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-73,-67,-75,-81,-59,-83,-75,-79,-71,-73,-69,-87,-77,-79,-83,-81,-73,-75,-75,-83,-79
2225,"(0,0)",-45,-71,-59,-63,-65,-81,-71,-73,-69,-75,-77,-59,-83,-73,-79,-77,-73,-69,-85,-77,-79,-79,-81,-71,-75,-75,-83,-79
2226,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-83,-73,-79,-77,-67,-69,-83,-77,-79,-85,-83,-73,-75,-75,-83,-81
2227,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-71,-67,-75,-79,-55,-83,-77,-81,-77,-73,-69,-81,-75,-79,-85,-81,-77,-77,-75,-83,-79
2228,"(0,0)",-47,-69,-59,-65,-65,-81,-71,-77,-67,-75,-79,-57,-81,-77,-81,-77,-73,-73,-81,-77,-79,-77,-81,-73,-77,-81,-85,-79
2229,"(0,0)",-45,-75,-59,-63,-67,-81,-65,-73,-67,-77,-77,-59,-81,-75,-75,-77,-73,-71,-85,-77,-79,-85,-81,-73,-75,-81,-85,-79
2230,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-75,-79,-57,-81,-77,-79,-79,-67,-69,-85,-77,-79,-77,-81,-71,-77,-81,-87,-79
2231,"(0,0)",-45,-69,-59,-63,-65,-87,-71,-77,-67,-75,-77,-57,-81,-75,-79,-77,-73,-69,-85,-75,-79,-85,-81,-77,-75,-81,-85,-79
2232,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-75,-67,-75,-79,-57,-81,-73,-81,-79,-69,-67,-85,-75,-79,-85,-81,-77,-75,-75,-85,-79
2233,"(0,0)",-45,-69,-61,-73,-67,-79,-73,-79,-67,-75,-79,-59,-83,-75,-79,-71,-69,-69,-83,-75,-79,-81,-81,-77,-75,-75,-85,-79
2234,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-79,-67,-77,-77,-57,-83,-81,-77,-81,-73,-71,-85,-77,-81,-83,-83,-75,-77,-81,-85,-81
2235,"(0,0)",-45,-67,-59,-63,-63,-79,-71,-71,-67,-75,-79,-59,-83,-75,-79,-75,-73,-71,-85,-77,-79,-83,-83,-77,-73,-81,-85,-81
2236,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-73,-67,-73,-79,-57,-83,-75,-79,-73,-71,-69,-85,-75,-79,-87,-83,-77,-75,-79,-85,-81
2237,"(0,0)",-45,-67,-59,-63,-65,-81,-73,-79,-67,-75,-73,-55,-85,-75,-79,-73,-63,-69,-87,-77,-79,-87,-83,-77,-75,-79,-83,-81
2238,"(0,0)",-47,-71,-59,-63,-65,-71,-65,-73,-67,-75,-77,-55,-81,-75,-81,-75,-67,-71,-85,-75,-79,-77,-83,-77,-75,-79,-83,-81
2239,"(0,0)",-69,-69,-59,-63,-65,-79,-71,-77,-67,-75,-81,-57,-81,-73,-79,-73,-63,-69,-71,-77,-79,-79,-83,-77,-75,-79,-83,-81
2240,"(0,0)",-43,-69,-59,-63,-65,-79,-73,-77,-71,-75,-79,-57,-81,-75,-81,-79,-63,-71,-85,-77,-79,-75,-81,-77,-75,-75,-83,-79
2241,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-73,-71,-75,-79,-57,-81,-73,-79,-79,-69,-69,-85,-77,-79,-79,-81,-77,-75,-75,-83,-79
2242,"(0,0)",-45,-69,-59,-63,-63,-81,-73,-75,-67,-73,-79,-59,-85,-73,-75,-79,-69,-71,-85,-75,-79,-85,-81,-77,-75,-75,-83,-81
2243,"(0,0)",-41,-69,-59,-65,-67,-79,-73,-73,-67,-77,-79,-59,-85,-73,-79,-75,-67,-67,-83,-75,-77,-85,-81,-75,-75,-71,-83,-81
2244,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-75,-75,-75,-77,-57,-85,-75,-79,-81,-67,-71,-85,-75,-77,-85,-81,-75,-75,-75,-83,-81
2245,"(0,0)",-45,-69,-59,-63,-67,-81,-73,-71,-69,-75,-79,-55,-85,-75,-79,-81,-67,-71,-83,-75,-79,-79,-81,-75,-77,-81,-83,-81
2246,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-85,-75,-73,-75,-67,-69,-85,-75,-79,-85,-81,-77,-77,-81,-83,-81
2247,"(0,0)",-47,-69,-61,-63,-65,-79,-71,-77,-67,-73,-79,-57,-85,-77,-79,-81,-71,-69,-85,-77,-79,-85,-79,-77,-77,-69,-83,-81
2248,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-75,-67,-73,-77,-57,-85,-83,-81,-81,-71,-69,-85,-75,-77,-79,-79,-77,-75,-69,-83,-81
2249,"(0,0)",-45,-69,-59,-63,-65,-71,-71,-73,-81,-73,-79,-57,-85,-75,-81,-79,-75,-69,-83,-75,-79,-85,-79,-77,-75,-69,-83,-81
2250,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-79,-67,-75,-79,-57,-85,-75,-81,-75,-67,-71,-83,-77,-77,-85,-79,-77,-77,-69,-83,-81
2251,"(0,0)",-45,-71,-83,-63,-65,-71,-65,-79,-67,-75,-77,-59,-83,-71,-81,-81,-75,-71,-85,-75,-77,-79,-81,-77,-75,-79,-83,-81
2252,"(0,0)",-47,-69,-83,-65,-65,-71,-71,-77,-69,-75,-79,-57,-83,-73,-77,-81,-67,-71,-85,-75,-77,-83,-81,-77,-75,-75,-79,-81
2253,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-77,-79,-57,-83,-75,-77,-81,-67,-71,-85,-77,-77,-87,-79,-77,-77,-73,-79,-81
2254,"(0,0)",-41,-71,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-83,-75,-75,-81,-67,-71,-85,-75,-79,-85,-79,-77,-77,-81,-79,-79
2255,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-71,-67,-75,-79,-57,-83,-75,-79,-71,-73,-71,-83,-75,-77,-87,-79,-77,-77,-75,-79,-79
2256,"(0,0)",-41,-67,-59,-63,-65,-71,-73,-73,-67,-75,-77,-57,-83,-75,-79,-73,-75,-71,-83,-77,-77,-85,-81,-77,-75,-75,-85,-79
2257,"(0,0)",-43,-71,-61,-63,-65,-77,-71,-69,-67,-75,-79,-57,-83,-73,-79,-77,-69,-71,-85,-77,-77,-79,-81,-77,-77,-79,-85,-79
2258,"(0,0)",-45,-71,-57,-63,-65,-79,-71,-75,-69,-75,-79,-59,-81,-73,-79,-77,-69,-69,-87,-77,-77,-85,-81,-77,-77,-79,-85,-79
2259,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-77,-65,-75,-79,-59,-81,-77,-79,-73,-75,-69,-85,-77,-77,-79,-81,-77,-77,-75,-85,-79
2260,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-81,-77,-77,-79,-75,-69,-85,-77,-79,-85,-81,-77,-75,-75,-85,-79
2261,"(0,0)",-39,-69,-59,-63,-65,-79,-71,-77,-67,-77,-79,-57,-81,-75,-79,-79,-75,-71,-87,-77,-79,-77,-81,-77,-75,-81,-87,-79
2262,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-77,-67,-75,-79,-59,-83,-73,-81,-77,-73,-73,-87,-75,-79,-79,-79,-75,-75,-81,-87,-79
2263,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-77,-77,-55,-85,-75,-81,-79,-73,-67,-85,-77,-77,-83,-81,-77,-77,-79,-85,-79
2264,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-73,-67,-77,-71,-57,-81,-75,-77,-79,-75,-67,-85,-75,-81,-83,-79,-77,-77,-79,-87,-79
2265,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-75,-67,-75,-79,-57,-83,-73,-77,-71,-75,-69,-85,-75,-79,-85,-81,-77,-77,-79,-87,-79
2266,"(0,0)",-39,-69,-59,-63,-65,-79,-71,-75,-69,-75,-79,-57,-79,-73,-73,-77,-69,-79,-85,-77,-79,-81,-81,-71,-77,-79,-87,-79
2267,"(0,0)",-41,-71,-59,-63,-65,-79,-73,-71,-67,-77,-77,-57,-79,-75,-81,-79,-71,-69,-85,-75,-77,-81,-81,-77,-77,-79,-85,-79
2268,"(0,0)",-39,-71,-59,-65,-65,-79,-71,-71,-67,-75,-79,-57,-83,-75,-81,-77,-71,-79,-85,-75,-79,-81,-79,-77,-77,-79,-85,-79
2269,"(0,0)",-39,-69,-59,-61,-65,-79,-71,-73,-67,-75,-79,-59,-83,-77,-79,-77,-71,-69,-85,-77,-79,-85,-79,-77,-77,-79,-83,-79
2270,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-71,-65,-77,-79,-57,-85,-73,-77,-75,-73,-69,-85,-77,-73,-79,-79,-77,-77,-79,-83,-79
2271,"(0,0)",-47,-69,-59,-63,-65,-81,-71,-79,-69,-75,-79,-57,-83,-75,-79,-79,-71,-69,-83,-77,-77,-87,-79,-77,-77,-75,-83,-79
2272,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-69,-75,-85,-57,-83,-73,-81,-79,-75,-69,-85,-77,-77,-85,-81,-77,-75,-75,-83,-79
2273,"(0,0)",-47,-69,-59,-65,-65,-81,-71,-73,-67,-77,-77,-57,-83,-73,-79,-79,-75,-69,-85,-77,-79,-85,-79,-77,-75,-75,-83,-79
2274,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-83,-75,-79,-79,-75,-67,-87,-75,-79,-79,-81,-77,-77,-75,-85,-79
2275,"(0,0)",-47,-69,-59,-63,-63,-79,-71,-75,-67,-75,-75,-57,-83,-75,-79,-77,-67,-69,-85,-75,-77,-81,-81,-75,-77,-73,-85,-79
2276,"(0,0)",-47,-71,-59,-63,-67,-79,-71,-71,-67,-75,-79,-57,-83,-77,-79,-79,-71,-67,-85,-75,-79,-83,-81,-77,-75,-75,-89,-79
2277,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-75,-79,-57,-85,-75,-79,-77,-69,-67,-85,-75,-77,-83,-81,-77,-75,-75,-83,-79
2278,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-77,-67,-75,-79,-57,-85,-75,-77,-79,-69,-67,-73,-75,-79,-79,-81,-77,-77,-79,-85,-79
2279,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-75,-67,-75,-71,-57,-85,-77,-77,-79,-73,-69,-73,-75,-77,-79,-81,-75,-77,-79,-85,-79
2280,"(0,0)",-43,-71,-61,-63,-65,-79,-71,-77,-67,-75,-79,-57,-85,-77,-79,-79,-73,-69,-85,-77,-81,-79,-81,-77,-75,-81,-85,-79
2281,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-73,-67,-75,-79,-57,-85,-75,-79,-81,-73,-67,-87,-77,-77,-79,-81,-75,-77,-75,-83,-79
2282,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-73,-67,-77,-79,-57,-83,-75,-79,-77,-73,-69,-85,-75,-81,-81,-81,-77,-75,-75,-83,-79
2283,"(0,0)",-45,-69,-61,-63,-65,-79,-71,-73,-67,-75,-79,-57,-83,-75,-79,-81,-73,-69,-85,-77,-81,-83,-81,-77,-77,-79,-83,-79
2284,"(0,0)",-43,-69,-59,-63,-67,-79,-71,-75,-67,-75,-79,-57,-83,-77,-79,-77,-75,-69,-85,-77,-81,-83,-81,-77,-73,-81,-83,-79
2285,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-71,-67,-75,-79,-57,-83,-77,-79,-75,-73,-71,-83,-77,-77,-85,-81,-75,-77,-79,-85,-79
2286,"(0,0)",-41,-69,-59,-63,-89,-79,-71,-75,-67,-75,-77,-59,-83,-75,-79,-79,-71,-67,-83,-77,-77,-85,-81,-75,-75,-79,-83,-79
2287,"(0,0)",-47,-71,-59,-65,-65,-79,-71,-75,-65,-75,-73,-57,-83,-75,-81,-77,-73,-69,-83,-75,-79,-77,-83,-75,-77,-77,-83,-79
2288,"(0,0)",-45,-69,-59,-63,-65,-71,-71,-79,-69,-75,-73,-57,-83,-75,-79,-79,-71,-67,-71,-75,-77,-69,-83,-75,-75,-79,-83,-79
2289,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-75,-81,-57,-87,-75,-79,-79,-71,-69,-83,-75,-79,-71,-83,-77,-75,-79,-85,-79
2290,"(0,0)",-41,-69,-59,-61,-65,-79,-69,-77,-67,-75,-71,-57,-83,-77,-79,-81,-71,-67,-85,-75,-77,-71,-83,-77,-75,-79,-87,-79
2291,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-77,-67,-75,-79,-57,-83,-75,-81,-73,-71,-69,-85,-77,-79,-85,-83,-77,-75,-79,-87,-81
2292,"(0,0)",-41,-67,-59,-63,-65,-77,-71,-73,-67,-75,-77,-57,-83,-77,-79,-67,-67,-67,-85,-77,-79,-85,-83,-77,-75,-81,-87,-81
2293,"(0,0)",-45,-69,-59,-63,-65,-77,-65,-77,-67,-75,-79,-57,-85,-77,-79,-75,-75,-67,-73,-75,-77,-79,-83,-77,-73,-81,-87,-81
2294,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-75,-67,-77,-79,-57,-71,-77,-79,-77,-75,-69,-85,-75,-77,-81,-81,-77,-77,-81,-87,-81
2295,"(0,0)",-45,-69,-59,-65,-65,-79,-73,-75,-67,-77,-73,-57,-71,-75,-77,-79,-73,-69,-85,-75,-79,-79,-81,-77,-77,-81,-87,-79
2296,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-85,-75,-81,-73,-73,-69,-85,-77,-79,-79,-77,-77,-77,-75,-87,-79
2297,"(0,0)",-45,-71,-59,-63,-65,-71,-63,-73,-69,-75,-81,-57,-83,-75,-81,-81,-71,-71,-87,-75,-77,-79,-81,-77,-75,-75,-85,-79
2298,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-77,-79,-57,-83,-69,-79,-73,-71,-71,-85,-75,-77,-87,-81,-77,-75,-79,-85,-79
2299,"(0,0)",-39,-77,-61,-63,-65,-77,-71,-73,-69,-77,-79,-57,-83,-77,-79,-79,-71,-71,-85,-75,-77,-85,-77,-77,-75,-81,-85,-79
2300,"(0,0)",-45,-67,-59,-63,-65,-81,-71,-73,-67,-75,-79,-57,-83,-77,-75,-77,-71,-71,-85,-77,-79,-85,-77,-77,-77,-81,-85,-79
2301,"(0,0)",-45,-69,-59,-65,-65,-79,-73,-75,-67,-75,-79,-57,-81,-77,-81,-77,-71,-69,-83,-77,-79,-77,-77,-77,-77,-77,-85,-79
2302,"(0,0)",-47,-69,-59,-65,-67,-79,-73,-75,-65,-75,-79,-59,-81,-77,-81,-81,-71,-71,-83,-75,-79,-83,-77,-77,-77,-79,-85,-79
2303,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-71,-67,-77,-79,-59,-81,-77,-81,-81,-71,-67,-85,-75,-79,-83,-81,-77,-75,-79,-85,-79
2304,"(0,0)",-41,-69,-61,-63,-65,-77,-71,-73,-67,-77,-79,-57,-81,-75,-77,-79,-75,-71,-85,-75,-79,-87,-81,-75,-75,-79,-85,-79
2305,"(0,0)",-41,-69,-59,-65,-65,-75,-71,-69,-67,-77,-79,-57,-71,-75,-79,-73,-71,-69,-81,-77,-77,-83,-79,-75,-77,-75,-85,-79
2306,"(0,0)",-47,-69,-59,-61,-65,-79,-73,-73,-67,-73,-79,-57,-85,-75,-77,-73,-71,-69,-85,-75,-79,-83,-77,-75,-75,-75,-85,-79
2307,"(0,0)",-45,-71,-59,-65,-65,-79,-67,-73,-67,-75,-79,-57,-83,-75,-75,-71,-73,-77,-85,-75,-79,-83,-77,-75,-75,-75,-85,-79
2308,"(0,0)",-45,-71,-59,-63,-65,-81,-67,-73,-67,-75,-79,-57,-83,-75,-79,-79,-73,-77,-85,-75,-79,-85,-77,-75,-75,-75,-85,-79
2309,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-75,-67,-75,-79,-59,-83,-75,-79,-79,-73,-69,-85,-75,-79,-77,-77,-77,-75,-75,-85,-79
2310,"(0,0)",-41,-69,-59,-63,-65,-81,-73,-75,-67,-75,-79,-57,-83,-77,-81,-79,-73,-77,-83,-77,-77,-79,-77,-77,-75,-79,-85,-79
2311,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-73,-75,-57,-83,-73,-79,-75,-73,-69,-83,-77,-77,-79,-77,-77,-77,-71,-85,-81
2312,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-73,-67,-75,-75,-55,-85,-73,-75,-77,-73,-69,-83,-77,-79,-87,-77,-77,-77,-71,-85,-81
2313,"(0,0)",-47,-67,-59,-65,-65,-77,-71,-75,-67,-75,-75,-57,-81,-75,-81,-77,-73,-67,-83,-75,-77,-79,-77,-77,-75,-71,-83,-81
2314,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-81,-57,-83,-75,-79,-79,-75,-69,-87,-75,-79,-79,-77,-77,-77,-75,-83,-81
2315,"(0,0)",-45,-81,-59,-63,-63,-79,-71,-65,-67,-75,-77,-59,-83,-73,-81,-79,-69,-69,-87,-75,-79,-79,-81,-77,-77,-75,-83,-81
2316,"(0,0)",-43,-81,-59,-63,-67,-79,-71,-73,-67,-75,-77,-57,-83,-75,-79,-79,-69,-65,-87,-77,-79,-85,-81,-77,-77,-81,-83,-81
2317,"(0,0)",-43,-81,-59,-65,-65,-85,-65,-77,-67,-77,-79,-57,-83,-73,-79,-79,-69,-71,-83,-77,-79,-85,-81,-77,-77,-81,-83,-81
2318,"(0,0)",-47,-67,-59,-63,-65,-79,-71,-69,-67,-75,-77,-57,-85,-73,-79,-77,-69,-69,-85,-77,-79,-79,-81,-77,-77,-75,-85,-67
2319,"(0,0)",-45,-69,-59,-63,-63,-81,-71,-73,-67,-75,-79,-59,-85,-73,-79,-79,-73,-79,-79,-77,-79,-87,-81,-75,-77,-75,-83,-79
2320,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-77,-65,-75,-79,-57,-85,-75,-79,-75,-69,-69,-83,-77,-79,-87,-79,-77,-77,-75,-83,-79
2321,"(0,0)",-45,-71,-59,-63,-65,-77,-73,-73,-65,-75,-79,-57,-85,-73,-79,-79,-69,-69,-83,-77,-79,-85,-79,-79,-77,-75,-83,-79
2322,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-75,-77,-57,-83,-75,-75,-79,-67,-69,-83,-77,-77,-85,-79,-79,-77,-75,-85,-79
2323,"(0,0)",-45,-67,-59,-63,-65,-71,-71,-77,-67,-75,-77,-57,-83,-73,-77,-79,-67,-69,-83,-75,-79,-71,-81,-79,-75,-75,-85,-79
2324,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-77,-67,-75,-77,-57,-83,-75,-77,-79,-73,-69,-83,-75,-79,-77,-81,-79,-77,-75,-85,-79
2325,"(0,0)",-45,-69,-61,-65,-65,-81,-71,-73,-67,-75,-77,-57,-83,-75,-77,-77,-73,-69,-83,-75,-79,-75,-79,-77,-75,-75,-85,-81
2326,"(0,0)",-45,-67,-59,-63,-65,-81,-71,-73,-67,-75,-79,-57,-87,-75,-79,-71,-73,-71,-83,-75,-79,-77,-81,-77,-75,-81,-87,-81
2327,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-73,-67,-77,-79,-57,-85,-73,-79,-71,-73,-69,-83,-77,-77,-79,-81,-77,-75,-81,-87,-81
2328,"(0,0)",-41,-69,-59,-65,-65,-81,-73,-75,-67,-85,-77,-57,-71,-73,-79,-73,-73,-67,-85,-77,-77,-79,-83,-77,-75,-81,-87,-81
2329,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-75,-67,-85,-79,-57,-71,-75,-81,-73,-75,-69,-85,-77,-71,-83,-81,-77,-75,-79,-87,-81
2330,"(0,0)",-47,-85,-59,-63,-65,-73,-71,-67,-69,-75,-77,-57,-71,-75,-81,-79,-71,-69,-85,-75,-79,-85,-81,-77,-77,-79,-87,-81
2331,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-73,-69,-75,-77,-59,-71,-75,-77,-77,-67,-69,-85,-75,-79,-87,-83,-77,-77,-75,-87,-81
2332,"(0,0)",-47,-71,-59,-65,-65,-79,-71,-73,-67,-77,-77,-57,-83,-75,-79,-73,-67,-71,-85,-77,-79,-79,-79,-77,-77,-81,-85,-79
2333,"(0,0)",-45,-89,-59,-63,-63,-81,-71,-73,-67,-75,-77,-55,-83,-75,-77,-73,-67,-69,-87,-75,-79,-79,-79,-77,-75,-81,-85,-79
2334,"(0,0)",-47,-69,-59,-63,-65,-81,-65,-79,-67,-75,-79,-57,-83,-73,-79,-73,-71,-69,-83,-75,-79,-79,-79,-77,-77,-81,-85,-79
2335,"(0,0)",-45,-71,-59,-63,-65,-77,-71,-73,-67,-77,-79,-57,-83,-79,-79,-77,-69,-69,-85,-77,-77,-83,-79,-77,-77,-81,-85,-79
2336,"(0,0)",-45,-71,-59,-63,-65,-79,-73,-77,-67,-77,-79,-57,-83,-79,-79,-77,-69,-69,-87,-77,-79,-79,-81,-77,-77,-75,-85,-79
2337,"(0,0)",-45,-73,-59,-63,-63,-79,-71,-75,-67,-75,-79,-57,-83,-75,-81,-77,-69,-71,-87,-75,-79,-85,-83,-77,-77,-75,-85,-79
2338,"(0,0)",-73,-69,-59,-63,-65,-81,-71,-75,-67,-75,-79,-57,-83,-75,-81,-75,-73,-79,-87,-77,-79,-85,-83,-77,-77,-73,-85,-79
2339,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-77,-79,-55,-83,-71,-73,-79,-73,-71,-85,-77,-79,-83,-83,-77,-77,-73,-85,-79
2340,"(0,0)",-45,-71,-57,-63,-65,-79,-71,-75,-67,-75,-81,-57,-87,-73,-69,-79,-73,-69,-85,-77,-77,-81,-83,-77,-77,-81,-85,-79
2341,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-67,-77,-79,-59,-85,-77,-79,-79,-69,-69,-85,-75,-79,-85,-81,-77,-77,-75,-85,-79
2342,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-65,-75,-79,-57,-83,-75,-81,-81,-69,-61,-81,-75,-79,-85,-81,-77,-75,-79,-85,-79
2343,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-73,-65,-75,-79,-57,-83,-73,-81,-79,-69,-71,-83,-77,-79,-71,-81,-77,-77,-75,-85,-79
2344,"(0,0)",-47,-63,-59,-63,-65,-79,-71,-77,-67,-75,-79,-59,-83,-73,-79,-79,-69,-69,-83,-75,-77,-81,-81,-77,-75,-75,-87,-79
2345,"(0,0)",-47,-69,-59,-63,-67,-77,-71,-73,-67,-75,-79,-57,-83,-75,-79,-81,-69,-69,-83,-77,-73,-81,-81,-77,-75,-75,-85,-79
2346,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-77,-67,-77,-79,-57,-81,-75,-79,-81,-73,-71,-87,-77,-77,-83,-81,-77,-75,-75,-85,-81
2347,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-77,-67,-75,-77,-57,-83,-77,-77,-79,-73,-69,-85,-77,-79,-87,-81,-77,-75,-73,-85,-81
2348,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-77,-59,-83,-77,-79,-79,-71,-71,-83,-75,-79,-85,-81,-77,-75,-75,-85,-81
2349,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-77,-77,-57,-85,-75,-77,-77,-71,-69,-83,-75,-77,-85,-79,-77,-75,-75,-87,-81
2350,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-77,-67,-77,-77,-57,-85,-75,-77,-75,-71,-71,-85,-77,-77,-77,-79,-77,-77,-75,-85,-81
2351,"(0,0)",-45,-69,-59,-65,-67,-79,-69,-75,-67,-77,-77,-57,-83,-75,-81,-75,-75,-69,-81,-77,-77,-83,-79,-77,-77,-75,-85,-81
